"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.fr/dp/B0FT8WGNLX","https://m.media-amazon.com/images/I/61lEfaIbxcL._SX450_.jpg","B0FT8WGNLX","VEVOR Pompe Submersible Eaux Usées 650 W Pompe Puisard PP-GF20, 15000 L/h avec Interrupteur à Flotteur Automatique, Hauteur Refoulement 8 m, Évacuation Eaux Usées pour Piscines, Étangs, Zones Inondées","VEVOR","Amazon","Bricolage",46725,197988157434,"N/A",0197988157434,"N/A","Pompes de relevage",51,51.9,1,198,65,,13072.4,3265.56,17,4.2,"Amazon","N/A",2,0,"N/A","Standard Parcel",8.27,8.9,14.53,11.86,"N/A","N/A","02/01/2026",6,9,6,11.65
"https://amazon.fr/dp/B0F4XTC2G4","https://m.media-amazon.com/images/I/81HwbN1eTvL._SX450_.jpg","B0F4XTC2G4","Shelly 1L Gen3 - Interrupteur connecté Wi-Fi 2.4 G, 1 canal 200 W, Fil Neutre non requis, Bypass 1L/2L inclus, Éclairage connecté, Contrôle à distance app, Compatible Alexa, Google Home, SmartThings","Shelly","FBA","Bricolage",26614,"N/A","N/A",3800235261637,"N/A","Interrupteur mural",146,33.5,-14,76,54,,2622.04,1801.26,89,4.1,"APRIMS","Bulgaria",2,0,"N/A","Large Envelope",1.1,1.89,3.7,0.11,"N/A","N/A","02/01/2026",11,8,2,0.85
"https://amazon.fr/dp/B0DKD44HY3","https://m.media-amazon.com/images/I/71+ahNCnVlL._SX450_.jpg","B0DKD44HY3","SDKDZKG Multiprise 4 Prises Multiple (13A/3000w) avec Interrupteur Individuelles, 4 USB-A 2 USB-C Ports de Charge (3.1A/5V),3m Adaptateur Secteur Les Câbles, Applicable à Bureaux Et Voyage en Maison","SDKDZKG","FBA","Bricolage",38477,"N/A","N/A","N/A","N/A","Multiprises",580,20.56,-13,62,62,497,1453.16,1452.41,201,4.4,"SIDAKE","China",2,283,"N/A","Extra Large Envelope",1.93,7.6,9.53,1.28,"N/A","N/A","01/01/2025",16,9,0,0.32
"https://amazon.fr/dp/B0DTPVMGZL","https://m.media-amazon.com/images/I/714v0Rjep0L._SX450_.jpg","B0DTPVMGZL","Hzuaneri Armoire Murale Salle de Bain avec Miroir et LED, Meuble de Salle de Bain avec miroir, prise et interrupteur, avec Étagère Réglable, Support Sèche-Cheveux, Blanc 16,5 x 60 x 68,5 cm MC10003XEU","Hzuaneri","FBA","Cuisine et Maison",47574,"N/A","N/A","N/A","N/A","Armoires avec miroir",18,71.16,-6,49,37,-4,3523.66,2697.44,220,4.3,"Hzuaneri FR","China",2,0,"N/A","Standard Oversize",6.61,20.16,29.92,28.75,"N/A","N/A","12/01/2025",14,10,5,0.22
"https://amazon.fr/dp/B0FVXSWPMQ","https://m.media-amazon.com/images/I/41AcWEvmMwL._SX450_.jpg","B0FVXSWPMQ","VIYSPNV Multiprise Électrique 12 en 1 Multiprise de Bureau avec 8 Prises et 4 Ports USB Max 5 V/3,4 A Multiprise avec Interrupteur et Rallonge 3 Mètres Parafoudre et Surtension pour Maison et Bureau","VIYSPNV","FBA","Bricolage",1426,"N/A","N/A",6978545731342,"N/A","Multiprises",60,19.99,-20,483,447,,10061.5,8931.75,202,4.5,"DOUBLE CHOW LIMITED","United Kingdom of Great Britain and Northern Ireland",3,0,"N/A","Small Parcel",3.03,4.96,6.81,1.59,"N/A","N/A","02/01/2026",5,9,2,2.39
"https://amazon.fr/dp/B0FB3Q74WT","https://m.media-amazon.com/images/I/61hyrSrN1KL._SX450_.jpg","B0FB3Q74WT","FDTEK Prise d'angle avec Interrupteur, PD 20W Multiprise avec Fiche Plate 4 Prises avec 2 USB C+2 USB A, Prise de Table Protection Contre Les Surtensions avec Rallonge de 2M pour Maison et Bureau","FDTEK","FBA","Bricolage",2649,"N/A","N/A","N/A","N/A","Multiprises",97,25.64,-9,302,85,-22,8638.54,2333.98,235,4.6,"ZHENXUAN-US","China",2,0,"N/A","Extra Large Envelope",2.32,5.24,11.34,1.46,"N/A","N/A","01/01/2026",7,7,4,1.28
"https://amazon.fr/dp/B0DK8RWXLM","https://m.media-amazon.com/images/I/71+MxENOIoL._SX450_.jpg","B0DK8RWXLM","VEVOR Pompe à Eau à Membrane 12 V CC 3 GPM 11,36 L/min 3 Chambres avec Pressostat, Interrupteur de Pression Automatique, 50 PSI, Port MNPT 1/2'', pour Camping-car, Yacht, Camion-restaurant, Maison","VEVOR","Amazon","Commerce, Industrie et Science",623,197988955368,"N/A",0197988955368,"N/A","Pompes à eau électriques",2,45.9,-24,291,85,6,14480.12,3907.55,269,4.3,"Amazon","N/A",2,0,"N/A","Standard Parcel",6.18,6.73,10.67,4.76,"N/A","N/A","01/01/2026",16,9,5,1.08
"https://amazon.fr/dp/B0DK8SYLN9","https://m.media-amazon.com/images/I/71OPsBQVuTL._SX450_.jpg","B0DK8SYLN9","VEVOR Pompe à Eau à Membrane 12 V CC 1,8 GPM 6,81 L/min 3 Chambres avec Pressostat, Interrupteur de Pression Automatique, 60 PSI, Port MNPT 1/2'', pour Camping-car, Yacht, Camion-restaurant, Maison","VEVOR","Amazon","Commerce, Industrie et Science",550,197988772972,"N/A",0197988772972,"N/A","Pompes à eau électriques",2,44.99,-17,291,68,6,14480.12,3021.89,271,4.3,"Amazon","N/A",2,0,"N/A","Standard Parcel",6.02,7.01,10.59,4.43,"N/A","N/A","01/01/2026",16,9,5,1.07
"https://amazon.fr/dp/B0DK8Q6VNH","https://m.media-amazon.com/images/I/710BtNvIc-L._SX450_.jpg","B0DK8Q6VNH","VEVOR Pompe à Eau à Membrane 12 V CC 3,5 GPM 13,25 L/min 3 Chambres avec Pressostat, Interrupteur de Pression Automatique, 50 PSI, Port MNPT 1/2'', pour Camping-car, Yacht, Camion-restaurant, Maison","VEVOR","Amazon","Commerce, Industrie et Science",550,197988955245,"N/A",0197988955245,"N/A","Pompes à eau électriques",2,45.9,-21,291,66,6,14480.12,3028.86,269,4.3,"Amazon","N/A",2,0,"N/A","Standard Parcel",6.38,6.77,10.16,4.76,"N/A","N/A","01/01/2026",16,9,5,1.08
"https://amazon.fr/dp/B0GBTG573Q","https://m.media-amazon.com/images/I/61ysR9tzh+L._SX450_.jpg","B0GBTG573Q","SONOFF Orb-ZBW2L Zigbee Smart Light Interrupteur 2 voies 2,4 GHz WiFi sans conducteur neutre, commande à distance et vocale, compatible avec Siri, Alexa et Google Assistant, 86 mm x 86 mm, 8 A/par","SONOFF","FBA","Bricolage",10125,"N/A","N/A",6979033600102,"N/A","Interrupteur mural",67,26.51,-13,49,49,,1285.38,1285.27,30,4.6,"SONOFFEU","N/A",2,0,"N/A","Extra Large Envelope",1.69,3.46,3.54,0.26,"N/A","N/A","02/01/2026",2,9,0,1.62
"https://amazon.fr/dp/B0FWXPD9P6","https://m.media-amazon.com/images/I/613j917NrJL._SX450_.jpg","B0FWXPD9P6","16 en 1 Tour Multiprise Électrique 12 Sortie AC et 4 USB (2 USB-A et 2 USB-C) Bloc Multiprise Parafoudre et Surtensions avec Rallonge Electrique de 3 Mètres et Interrupteur pour Bureau Salon et Maison","VIYSPNV","FBA","Bricolage",1426,"N/A","N/A",6978545730628,"N/A","Multiprises",60,26.99,-18,483,45,,10061.5,1340.26,181,4.6,"WANGZHONGDONG LIMITED","United Kingdom of Great Britain and Northern Ireland",2,0,"N/A","Standard Parcel",5,5.04,9.17,1.94,"N/A","N/A","02/01/2026",5,9,2,2.67
